@id,@lat,@lon,highway,crossing,traffic_calming
7384002963,18.9580972,72.8261503,traffic_signals,,
7384002973,18.9580897,72.8264223,traffic_signals,,
7384062488,18.9581285,72.8320653,traffic_signals,,
7384062489,18.9580988,72.8318510,traffic_signals,,
7384062496,18.9570189,72.8165394,traffic_signals,,
7384417484,18.9556383,72.8125574,traffic_signals,,
7384691411,18.9592201,72.8099317,traffic_signals,,
7384691416,18.9618435,72.8131754,traffic_signals,,
7385909174,19.1493161,72.8432370,traffic_signals,,
7385909175,19.1493225,72.8431542,traffic_signals,,
7385934392,19.1489353,72.8363114,traffic_signals,,
7385934393,19.1489245,72.8362212,traffic_signals,,
7388110222,19.1956033,72.8338328,traffic_signals,,
7388110229,19.1956143,72.8336207,traffic_signals,,
7388110232,19.1961994,72.8275527,traffic_signals,,
7388110243,19.1962132,72.8274233,traffic_signals,,
7388123464,19.1927360,72.8414443,traffic_signals,,
7392412407,19.1985872,72.8482671,traffic_signals,,
7392412410,19.2010989,72.8489729,traffic_signals,,
7392412412,19.2006809,72.8488997,traffic_signals,,
7392412417,19.1982544,72.8481752,traffic_signals,,
7394064180,19.0153131,72.8195767,traffic_signals,,
7394086373,19.0336313,72.8387896,traffic_signals,,
7394086374,19.0336434,72.8387007,traffic_signals,,
7394086382,19.0323158,72.8386853,traffic_signals,,
7394094888,19.0302284,72.8384989,traffic_signals,,
7394094895,19.0261985,72.8362797,traffic_signals,,
7394094911,19.0337036,72.8387523,traffic_signals,,
7394181646,19.1635003,72.8458842,traffic_signals,,
7394181663,19.1630290,72.8393595,traffic_signals,,
7394181670,19.1633968,72.8348737,traffic_signals,,
7394181671,19.1635274,72.8459714,traffic_signals,,
7394181672,19.1633970,72.8347605,traffic_signals,,
7397333164,19.2019894,72.8563579,traffic_signals,,
7397336304,19.1987207,72.8558308,traffic_signals,,
7397336333,19.1981921,72.8483354,traffic_signals,,
7397336334,19.1982043,72.8481667,traffic_signals,,
7397336335,19.1982058,72.8480792,traffic_signals,,
7398089775,19.1239045,72.8239183,traffic_signals,,
7398089776,19.1242607,72.8242634,,,bump
7398098987,19.1238477,72.8238447,traffic_signals,,
7398169359,19.1888467,72.8466136,traffic_signals,,
7398169361,19.1887017,72.8466068,traffic_signals,,
7398222690,19.1913012,72.8469532,traffic_signals,,
7398222703,19.1914118,72.8470089,traffic_signals,,
7398222708,19.1912928,72.8470030,traffic_signals,,
7404711447,19.0778083,72.8624528,traffic_signals,,
7416417273,19.1029386,72.8886372,traffic_signals,,
7416469191,19.1031210,72.8887724,traffic_signals,,
7416594673,19.0458181,72.8482818,traffic_signals,,
7416644609,19.0459051,72.8482729,traffic_signals,,
7416644622,19.0469409,72.8518616,traffic_signals,,
7416644624,19.0468637,72.8517364,traffic_signals,,
7459352414,19.0307137,72.8456705,traffic_signals,,
7459352417,19.0306814,72.8455669,traffic_signals,,
7459352419,19.0308652,72.8455798,traffic_signals,,
7461994658,18.9209445,72.8263592,traffic_signals,,
7466006846,18.9614262,72.8016677,traffic_signals,,
7466006862,18.9571148,72.7997953,traffic_signals,,
7683363215,18.9999535,72.8647267,,,rumble_strip
7684969501,19.0593574,72.9238202,traffic_signals,,
7736314481,19.1884417,72.9638096,traffic_signals,,
7736314482,19.1882567,72.9634995,traffic_signals,,
7736314483,19.1884561,72.9634396,traffic_signals,,
7736314484,19.1886044,72.9637622,traffic_signals,,
7736315008,19.1995298,72.9637972,traffic_signals,,
7736315009,19.1994588,72.9637389,traffic_signals,,
7736315010,19.1996495,72.9635203,traffic_signals,,
7736315011,19.1995767,72.9634659,traffic_signals,,
7736315016,19.2044930,72.9689938,traffic_signals,,
7736315018,19.2045296,72.9686122,traffic_signals,,
7944344486,19.1293525,72.8256708,traffic_signals,,
8254661184,19.0629341,72.8266692,,,hump
8254661185,19.0629838,72.8265058,,,hump
8483302826,19.0631292,72.8248241,,,bump
8507096021,19.2573811,72.8650879,traffic_signals,,
8507768263,19.0709143,72.9071360,traffic_signals,,
8512886669,19.2639610,72.9678752,traffic_signals,,
8589101228,19.0735282,72.8301915,traffic_signals,,
8646773774,18.9561385,72.8099420,crossing,traffic_signals,
8666951682,18.9743379,72.8134266,traffic_signals,,
8700257451,18.9765066,72.8335874,traffic_signals,,
8973771534,19.0531670,72.9357210,traffic_signals,,
8973771541,19.0573098,72.9272162,traffic_signals,,
8973771542,19.0624427,72.9165574,traffic_signals,,
8976481324,19.0783571,72.9158832,traffic_signals,,
8976481325,19.0781831,72.9161221,traffic_signals,,
8987135814,19.0570821,72.9534983,traffic_signals,,
9019340778,18.9619305,72.8320580,traffic_signals,,
9019340779,18.9619003,72.8320920,traffic_signals,,
9019340780,18.9618835,72.8318204,traffic_signals,,
9019340781,18.9618338,72.8318525,traffic_signals,,
9036896667,19.0141892,72.8267993,,,bump
9115710877,19.2286022,72.8558426,traffic_signals,,
9115710879,19.2286531,72.8558611,traffic_signals,,
9115783835,19.2128209,72.8365709,traffic_signals,,
9115783836,19.2103649,72.8354822,,,bump
9115783837,19.2129718,72.8364855,traffic_signals,,
9115783842,19.2195169,72.8408025,traffic_signals,,
9115783843,19.2196271,72.8406532,traffic_signals,,
9117998473,19.1293345,72.8257527,traffic_signals,,
9117998474,19.1292388,72.8257466,traffic_signals,,
9117998475,19.1292546,72.8256654,traffic_signals,,
9118087823,19.1298538,72.8229737,,,bump
9118087826,19.1300316,72.8221835,traffic_signals,,
9120485004,19.1347055,72.8257698,crossing,traffic_signals,
9120485009,19.1347077,72.8256665,crossing,traffic_signals,
9120822709,19.1298135,72.8196009,,,bump
9120856499,19.1285944,72.8211974,,,bump
9120887943,19.1286071,72.8236174,,,bump
9120887947,19.1287162,72.8231146,,,bump
9120887948,19.1285499,72.8238812,,,bump
9120887954,19.1283242,72.8249211,,,bump
9121870533,19.1300543,72.8220657,traffic_signals,,
9122350309,19.1344250,72.8256016,traffic_signals,,
9124205640,19.1247415,72.8229753,,,bump
9124210316,19.1274033,72.8243071,,,bump
9126336455,19.1307094,72.8220391,,,bump
9126336456,19.1310310,72.8221157,,,bump
9130240870,19.2957694,72.8582819,traffic_signals,,
9130240883,19.2824219,72.8738936,traffic_signals,,
9130240888,19.2800389,72.8771635,traffic_signals,,
9130240904,19.2720702,72.8828544,traffic_signals,,
9130240906,19.2956252,72.8585134,traffic_signals,,
9130240907,19.2955065,72.8585135,traffic_signals,,
9130240908,19.2953812,72.8583864,traffic_signals,,
9130240910,19.2955270,72.8580987,traffic_signals,,
9130272922,19.2956862,72.8581337,traffic_signals,,
9130272923,19.2956104,72.8580985,traffic_signals,,
9137843242,19.1160610,72.8337590,traffic_signals,,
9137843243,19.1159322,72.8350075,traffic_signals,,
9137843244,19.1157665,72.8342380,traffic_signals,,
9138338113,19.1258325,72.8249947,,,bump
9138338114,19.1271257,72.8252163,,,bump
9139640466,19.1365924,72.8217719,,,bump
9139655619,19.1360259,72.8213912,,,bump
9139676027,19.1373493,72.8227346,,,bump
9140907839,19.1275610,72.8185174,,,bump
9140907841,19.1226489,72.8249166,,,bump
9140907842,19.1216614,72.8257594,,,bump
9141083458,19.1329560,72.8248144,,,bump
9141083459,19.1332369,72.8231292,,,bump
9141083461,19.1328344,72.8225386,,,bump
9148197971,19.1396158,72.8297786,,,bump
9148197972,19.1396928,72.8300379,,,bump
9169171618,18.9638292,72.8183559,traffic_signals,,
9198978888,19.0621103,72.8730928,traffic_signals,,
9201422013,19.1263369,72.8397117,traffic_signals,,
9203147550,19.2224724,72.9698311,traffic_signals,,
9203147551,19.2224571,72.9699787,traffic_signals,,
9203147552,19.2225742,72.9700603,traffic_signals,,
9203147553,19.2226468,72.9700406,traffic_signals,,
9203147554,19.2227042,72.9699683,traffic_signals,,
9203147555,19.2226959,72.9698489,traffic_signals,,
9203147556,19.2225859,72.9697761,traffic_signals,,
9267777726,19.0618466,72.9180520,traffic_signals,,
9350865412,19.2230558,72.9776234,traffic_signals,,
9410872931,19.0922408,72.8282589,traffic_signals,,
9567653547,19.1587405,72.9376308,traffic_signals,,
9579825706,19.2044002,72.9689000,traffic_signals,,
9589133465,19.0454674,72.9255628,traffic_signals,,
9589133466,19.0451263,72.9255497,traffic_signals,,
9631638403,18.9126695,72.9832031,traffic_signals,,
9665368596,19.2150401,72.9776034,traffic_signals,,
9681688983,19.0547146,72.8267840,traffic_signals,,
9681689002,19.0546489,72.8254318,traffic_signals,,
9694187764,19.1249052,72.8648540,traffic_signals,,
9694187773,19.1249577,72.8646765,traffic_signals,,
9697896119,19.2142363,72.8676748,traffic_signals,,
9697896120,19.2143532,72.8680163,traffic_signals,,
9713504789,18.9445450,72.8248201,traffic_signals,,
9713504790,18.9447182,72.8247488,traffic_signals,,
9719535814,19.1125659,72.8885269,traffic_signals,,
9719600346,19.1121227,72.8885411,traffic_signals,,
9719600347,19.1121054,72.8884479,traffic_signals,,
9739950371,19.0540568,72.8379336,traffic_signals,,
9739950372,19.0540433,72.8378055,traffic_signals,,
9739950373,19.0541574,72.8379152,traffic_signals,,
9740934234,19.0844353,72.8346131,traffic_signals,,
9771116368,19.1083313,72.8368957,traffic_signals,,
9771116369,19.1083220,72.8370283,traffic_signals,,
9771116370,19.1079747,72.8403059,traffic_signals,,
9771116371,19.1079727,72.8403961,traffic_signals,,
9774917647,18.9519545,72.8035665,traffic_signals,,
9801267378,19.0812204,72.8378705,traffic_signals,,
9808646877,19.1504613,72.9890528,,,bump
9808648085,19.1506859,72.9873283,,,bump
9812430518,19.1473934,72.9876372,,,bump
9812457063,19.1475906,72.9867465,,,bump
9812471463,19.1460807,72.9865623,,,bump
9812471621,19.1477790,72.9869707,,,bump
9819632412,18.9741713,72.8092138,traffic_signals,,
9820350985,18.9389733,72.8270296,traffic_signals,,
9821448861,19.1517101,72.9892844,,,hump
9866047004,19.0379509,72.8538261,traffic_signals,,
9866047005,19.0380177,72.8538625,traffic_signals,,
9867361489,19.0922033,72.9255737,traffic_signals,,
9867361490,19.0923011,72.9254400,traffic_signals,,
9868433324,18.9636630,72.8450912,traffic_signals,,
9869792498,19.2548716,72.8579853,traffic_signals,,
9872216370,19.2286774,72.8488896,traffic_signals,,
9884668038,19.0946704,72.8977987,traffic_signals,,
9884668039,19.0945484,72.8977259,traffic_signals,,
9884748115,19.1321155,72.8317038,traffic_signals,,
9884748116,19.1320697,72.8315155,traffic_signals,,
9889654583,19.2372083,72.8578713,traffic_signals,,
9889654584,19.2372083,72.8577860,traffic_signals,,
9909512441,19.0322464,72.8389809,traffic_signals,,
9911678744,18.9357948,72.8307974,traffic_signals,,
9916444554,19.0550739,72.8300536,traffic_signals,,
9931191124,19.0610374,72.8463771,traffic_signals,,
9952087235,19.0106004,72.8204763,traffic_signals,,
9956165671,19.0812113,72.8379547,traffic_signals,,
9979171948,19.0677884,72.8334903,traffic_signals,,
9979171956,19.0677338,72.8373712,traffic_signals,,
9979171957,19.0677829,72.8335927,traffic_signals,,
9979171964,19.0676502,72.8372115,traffic_signals,,
9979171965,19.0676500,72.8373713,traffic_signals,,
10001764598,19.0810300,72.8379495,traffic_signals,,
10017787219,18.9505761,72.8202181,traffic_signals,,
10023271198,19.1659004,72.9648042,traffic_signals,,
10023271199,19.1660875,72.9645017,traffic_signals,,
10023271204,19.1681410,72.9610166,traffic_signals,,
10023271205,19.1681862,72.9609417,traffic_signals,,
10081148282,19.0803623,72.8467013,traffic_signals,,
10081148287,19.0806522,72.8430479,traffic_signals,,
10089667078,19.0508587,72.8298596,traffic_signals,,
10089667079,19.0507893,72.8299055,traffic_signals,,
10091403659,19.0605200,72.8578863,traffic_signals,,
10093838939,19.1959886,72.8220596,traffic_signals,,
10113324236,19.0347392,72.8596067,traffic_signals,,
10116201906,19.0550439,72.9110166,traffic_signals,,
10116201907,19.0549021,72.9112128,traffic_signals,,
10116201908,19.0548052,72.9111813,traffic_signals,,
10134735413,19.0536956,72.8465780,traffic_signals,,
10134735415,19.0538032,72.8464953,traffic_signals,,
10134735416,19.0538620,72.8466139,traffic_signals,,
10151560371,19.0620934,72.9006787,traffic_signals,,
10168211189,19.2291821,72.8441402,traffic_signals,,
10168211190,19.2290544,72.8443439,traffic_signals,,
10168211197,19.2284833,72.8478797,traffic_signals,,
10199556121,19.1455502,72.9353811,traffic_signals,,
10199556125,19.1454307,72.9354081,traffic_signals,,
10207346702,19.0508334,72.8938800,traffic_signals,,
10207346710,19.0539557,72.8894926,traffic_signals,,
10207346711,19.0540892,72.8893941,traffic_signals,,
10207397917,19.0569740,72.8873680,traffic_signals,,
10207397928,19.0620616,72.8834939,traffic_signals,,
10224997234,19.2285863,72.8559537,traffic_signals,,
10244260000,19.0447065,72.8934224,traffic_signals,,
10248633818,19.0088347,72.8148572,crossing,traffic_signals,
10248977459,19.2128189,72.8424225,traffic_signals,,
10249205007,19.1760190,72.9426844,traffic_signals,,
10251547865,19.2187592,72.9841084,traffic_signals,,
10251547866,19.2186411,72.9842024,traffic_signals,,
10260826682,19.1790343,72.9496241,traffic_signals,,
10264297687,19.0621690,72.8832991,traffic_signals,,
10264297688,19.0622103,72.8833646,traffic_signals,,
10264297689,19.0621588,72.8834101,traffic_signals,,
10264617837,19.1024325,72.8626932,traffic_signals,,
10266957922,19.0507907,72.8939757,traffic_signals,,
10266957923,19.0507273,72.8939506,traffic_signals,,
10267191431,19.1030143,72.8725654,traffic_signals,,
10272736790,19.0596281,72.8368562,traffic_signals,,
10273014622,19.0508803,72.8382150,traffic_signals,,
10274112134,19.1060397,72.8398644,traffic_signals,,
10274112167,19.0984260,72.8459125,traffic_signals,,
10274112204,19.0929002,72.8493165,traffic_signals,,
10275495182,19.1788725,72.9489931,traffic_signals,,
10277265401,19.2329593,72.8578158,traffic_signals,,
10277277831,19.2459713,72.8612020,traffic_signals,,
10277277846,19.2539764,72.8662536,traffic_signals,,
10277277855,19.2557355,72.8701138,traffic_signals,,
10277304359,19.2088838,72.8224418,traffic_signals,,
10277304360,19.2087743,72.8223608,traffic_signals,,
10277304517,19.2312667,72.8577267,traffic_signals,,
10277314310,19.2350848,72.8551818,traffic_signals,,
10277314311,19.2350592,72.8552517,traffic_signals,,
10277314332,19.2308349,72.8535074,traffic_signals,,
10277314338,19.2308896,72.8534191,traffic_signals,,
10277314342,19.2310120,72.8535908,traffic_signals,,
10277314345,19.2310132,72.8534412,traffic_signals,,
10277314347,19.2310347,72.8534792,traffic_signals,,
10277314348,19.2308914,72.8536113,traffic_signals,,
10277314349,19.2310239,72.8535745,traffic_signals,,
10277336200,19.2264588,72.8280844,traffic_signals,,
10277547716,19.1741367,72.8368788,traffic_signals,,
10277590749,19.1276548,72.8471231,traffic_signals,,
10277590773,19.1264983,72.8396545,traffic_signals,,
10277590774,19.1263661,72.8396037,traffic_signals,,
10277636665,19.1389136,72.8710218,traffic_signals,,
10277749847,18.9953163,72.8367229,traffic_signals,,
10277749858,18.9953995,72.8367340,traffic_signals,,
10277780846,19.0014923,72.8153598,traffic_signals,,
10277786603,18.9688222,72.8402432,traffic_signals,,
10277786606,18.9683858,72.8404409,traffic_signals,,
10277817426,18.9690528,72.8156805,traffic_signals,,
10277829350,18.9660660,72.8192798,traffic_signals,,
10277829361,18.9645865,72.8043827,traffic_signals,,
10277829362,18.9646543,72.8045022,traffic_signals,,
10277829372,18.9640687,72.8074748,traffic_signals,,
10277829377,18.9641466,72.8072886,traffic_signals,,
10277829383,18.9641106,72.8078141,traffic_signals,,
10277863437,18.9581760,72.8261623,traffic_signals,,
10277863438,18.9582896,72.8261738,traffic_signals,,
10277909618,19.1090059,72.8759445,traffic_signals,,
10277909619,19.1091741,72.8764475,traffic_signals,,
10279333670,19.1071001,72.8298705,traffic_signals,,
10279333671,19.1070901,72.8299831,traffic_signals,,
10279333677,19.1070875,72.8368161,traffic_signals,,
10279540080,19.1719390,72.9408798,traffic_signals,,
10279540081,19.1719689,72.9407417,traffic_signals,,
10279602936,19.1143799,72.8978771,traffic_signals,,
10279602937,19.1143867,72.8977908,traffic_signals,,
10279602938,19.1144641,72.8978003,traffic_signals,,
10279771641,19.0586924,72.8859595,traffic_signals,,
10279771680,19.0566401,72.8876202,traffic_signals,,
10279809028,19.0525858,72.8996224,traffic_signals,,
10279869766,19.2208519,72.8525477,traffic_signals,,
10279869768,19.2208706,72.8529066,traffic_signals,,
10279869769,19.2208665,72.8527850,traffic_signals,,
10282000622,19.2196432,72.8408144,traffic_signals,,
10282040378,19.0091243,72.8415903,traffic_signals,,
10282040383,19.0154587,72.8514389,traffic_signals,,
10282040392,19.0126485,72.8493393,traffic_signals,,
10287277761,19.1361391,72.8092806,traffic_signals,,
10294767394,19.2324356,72.8631659,traffic_signals,,
10310300901,19.2777772,72.8905779,traffic_signals,,
10564298261,19.1094849,72.8761312,traffic_signals,,
10564469937,19.2215098,72.8651529,traffic_signals,,
10564469938,19.2215336,72.8655136,traffic_signals,,
10580688537,18.9677203,72.8264721,traffic_signals,,
10583826082,19.0019954,72.8435978,traffic_signals,,
10595428374,19.0555374,72.8461486,traffic_signals,,
10595428375,19.0555316,72.8466621,traffic_signals,,
10595428376,19.0555344,72.8463249,traffic_signals,,
10595441721,19.2036711,72.8281165,traffic_signals,,
10598322643,18.9323111,72.8357543,traffic_signals,,
10598322644,18.9323068,72.8358065,traffic_signals,,
10603240106,19.0541313,72.8245101,traffic_signals,,
10603240107,19.0541143,72.8245609,traffic_signals,,
10603240108,19.0542308,72.8245562,traffic_signals,,
10603240109,19.0542192,72.8246061,traffic_signals,,
10603299587,19.0847574,72.8321602,traffic_signals,,
10603805379,18.9570778,72.7998571,traffic_signals,,
10614318015,18.9635325,72.8452603,traffic_signals,,
10614318018,18.9636755,72.8453073,traffic_signals,,
10629587074,19.0308162,72.8455048,traffic_signals,,
10629659785,19.1627510,72.9414654,traffic_signals,,
10635534062,19.0717087,72.8340099,traffic_signals,,
10635682402,19.0955718,72.8524152,traffic_signals,,
10636915871,19.1060515,72.8398026,traffic_signals,,
10636989239,19.1170985,72.8299035,traffic_signals,,
10641337250,18.9696914,72.8080843,crossing,traffic_signals,
10641337776,18.9696455,72.8081096,crossing,traffic_signals,
10653536589,19.1147605,72.8602007,traffic_signals,,
10653548875,19.1030593,72.8746114,traffic_signals,,
10653552916,19.1026095,72.8625905,traffic_signals,,
10653604967,19.1121369,72.8668721,traffic_signals,,
10653604968,19.1123064,72.8668707,traffic_signals,,
10653828790,19.0840267,72.9211252,traffic_signals,,
10654153514,19.0380522,72.8537905,traffic_signals,,
10656668354,19.0443200,72.8646392,traffic_signals,,
10720495863,18.9529124,72.8161972,crossing,traffic_signals,
10720495864,18.9528444,72.8161114,crossing,traffic_signals,
10722958771,19.0351131,72.8600721,traffic_signals,,
10723296482,19.1084280,72.8369073,traffic_signals,,
10725443431,19.1465390,72.8559544,traffic_signals,,
10732120472,19.0367069,72.8683147,traffic_signals,,
10732120473,19.0366476,72.8684118,traffic_signals,,
10732310002,18.9582646,72.8109809,traffic_signals,,
10732310003,18.9580668,72.8108490,traffic_signals,,
10732458841,19.0142465,72.8304973,traffic_signals,traffic_signals,
10738431726,18.9636695,72.8452029,traffic_signals,,
10738431727,18.9635936,72.8451796,traffic_signals,,
10749931590,19.0537351,72.8830981,traffic_signals,,
10750034993,19.0089146,72.8149062,traffic_signals,,
10750034994,19.0088277,72.8147654,traffic_signals,,
10750043183,19.0017968,72.8116676,traffic_signals,,
10750234632,18.9726747,72.8223221,traffic_signals,,
10750266462,19.0483128,72.8560430,traffic_signals,,
10750564862,19.0588664,72.8859720,traffic_signals,,
10750564863,19.0587707,72.8860273,traffic_signals,,
10755290327,19.2557196,72.8689760,traffic_signals,,
10765194734,19.1048604,72.8271533,traffic_signals,,
10765767961,19.0708852,72.9078363,traffic_signals,,
10765767962,19.0702968,72.9074135,traffic_signals,,
10765772823,19.0033070,72.8386026,traffic_signals,,
10765931360,19.1011469,72.8393538,traffic_signals,,
10767780060,19.2286141,72.8488940,traffic_signals,,
10767824930,19.2106665,72.8513970,traffic_signals,,
10767824931,19.2107024,72.8512879,traffic_signals,,
10768460327,19.0119609,72.8436704,traffic_signals,,
10770056640,18.9675913,72.8142002,traffic_signals,,
10770127751,18.9742825,72.8133490,traffic_signals,,
10770179998,19.0388625,72.8615765,traffic_signals,,
10770179999,19.0388444,72.8613822,traffic_signals,,
10770200821,19.0210358,72.8429741,traffic_signals,,
10770482043,19.2036477,72.8282281,traffic_signals,,
10770664995,19.0594869,72.8549310,traffic_signals,,
10770705519,19.0620644,72.8732002,traffic_signals,,
10770722930,19.0797211,72.8802079,traffic_signals,,
10770749309,19.0558666,72.8340946,traffic_signals,,
10772461730,19.1284203,72.9195079,traffic_signals,,
10772507907,19.1759696,72.9427781,traffic_signals,,
10772515491,19.1655498,72.9380537,traffic_signals,,
10772527752,19.2597041,72.9695887,traffic_signals,,
10824774388,19.0631618,72.9149102,traffic_signals,,
10839469177,19.2300450,72.8410419,traffic_signals,,
10845362178,18.9328619,72.8313704,traffic_signals,,
10878501990,19.0638300,72.8349492,traffic_signals,,
10878501991,19.0638781,72.8350523,traffic_signals,,
10879528609,19.1377407,72.8371821,traffic_signals,,
10882727464,19.0551232,72.8299880,traffic_signals,,
10882727465,19.0550635,72.8299944,traffic_signals,,
10882918292,19.0475520,72.8606491,traffic_signals,,
10885845682,18.9573813,72.8425750,traffic_signals,,
10885845683,18.9573486,72.8426924,traffic_signals,,
10886054716,18.9296301,72.8282269,traffic_signals,,
10927904419,19.1592330,72.8397588,traffic_signals,,
10927904430,19.1592086,72.8398132,traffic_signals,,
10936517722,19.0826227,72.8961844,traffic_signals,,
10945682229,19.2349755,72.8551635,traffic_signals,,
10956744352,19.2231386,72.8537194,traffic_signals,,
10956744353,19.2231228,72.8537845,traffic_signals,,
10956910755,19.2171903,72.8513503,traffic_signals,,
10956910756,19.2172121,72.8512466,traffic_signals,,
10956910757,19.2172660,72.8512735,traffic_signals,,
10956910758,19.2172422,72.8513706,traffic_signals,,
11023557408,19.0458422,72.8483797,traffic_signals,,
11033657252,19.2063807,72.8656317,traffic_signals,,
11271653058,19.0593761,72.8550205,traffic_signals,,
11400791206,19.0827366,72.8962922,traffic_signals,,
11400791208,19.0826543,72.8962988,traffic_signals,,
11921265746,19.1241675,72.9386551,traffic_signals,,
11921265747,19.1240068,72.9385884,traffic_signals,,
11924905690,19.1276440,72.8472136,traffic_signals,,
11925633443,19.0063089,72.8217071,traffic_signals,,
11925633446,19.0063089,72.8215297,traffic_signals,,
11925633452,19.0063734,72.8182846,traffic_signals,,
11925633453,19.0064114,72.8181696,traffic_signals,,
11925677533,18.9982401,72.8275786,traffic_signals,,
11925677534,18.9982509,72.8274235,traffic_signals,,
12070990506,18.9671586,72.8034226,traffic_signals,,
12079741513,19.0625754,72.8594359,traffic_signals,,
12159350790,18.9826124,72.8237595,traffic_signals,,
12192784775,19.0630464,72.8245070,,,hump
12193705141,19.2091069,72.9766989,traffic_signals,,
12258068458,19.1752088,72.8641464,traffic_signals,,
12308967225,19.1452364,72.8467965,,,bump
12317731290,19.1489553,72.8315814,traffic_signals,,
12317731291,19.1488776,72.8313746,traffic_signals,,
12317731293,19.1490756,72.8315033,traffic_signals,,
12317731294,19.1489380,72.8313267,traffic_signals,,
12325306931,19.1078757,72.8586148,traffic_signals,,
12328160354,19.1373421,72.8210651,,,bump
12328160356,19.1371545,72.8208488,,,bump
12328160369,19.1367509,72.8210455,,,bump
12328165788,19.1370109,72.8206833,,,bump
12331380568,19.1464178,72.8464968,,,bump
12395295568,18.9672521,72.8035266,traffic_signals,,
12395671898,19.1364454,72.8319536,traffic_signals,,
12395684216,19.1366414,72.8320310,traffic_signals,,
12408665369,19.1816916,72.8358974,traffic_signals,,
12408665370,19.1816676,72.8361180,traffic_signals,,
12500752400,19.0000250,72.8651905,,,rumble_strip
12500770001,19.0000658,72.8654557,,,rumble_strip
12500770002,19.0001184,72.8658347,,,rumble_strip
12500770003,19.0001687,72.8664048,,,rumble_strip
12500770004,18.9994234,72.8737505,,,rumble_strip
12500770005,18.9992393,72.8742748,,,rumble_strip
12500770006,18.9990903,72.8746354,,,rumble_strip
12500770007,18.9989797,72.8749029,,,rumble_strip
12500770008,18.9983671,72.8759458,,,rumble_strip
12500770009,18.9981614,72.8763655,,,rumble_strip
12500770010,18.9980379,72.8766158,,,rumble_strip
12500770011,18.9978682,72.8769598,,,rumble_strip
12500770012,18.9976235,72.8774559,,,rumble_strip
12500770013,18.9908773,72.8917309,,,rumble_strip
12500770014,18.9906322,72.8922378,,,rumble_strip
12500770015,18.9904681,72.8925775,,,rumble_strip
12500770016,18.9903509,72.8928198,,,rumble_strip
12500770017,18.9901428,72.8932504,,,rumble_strip
12500770018,18.9896174,72.8939263,,,rumble_strip
12500770019,18.9895013,72.8941764,,,rumble_strip
12500770020,18.9893806,72.8944361,,,rumble_strip
12500770021,18.9892211,72.8947793,,,rumble_strip
12500770022,18.9889807,72.8952967,,,rumble_strip
12500770023,18.9881524,72.9174011,,,rumble_strip
12500770024,18.9882034,72.9179487,,,rumble_strip
12500770025,18.9882406,72.9183477,,,rumble_strip
12500770026,18.9882661,72.9186221,,,rumble_strip
12500770027,18.9883100,72.9190937,,,rumble_strip
12500770028,18.9882531,72.9199512,,,rumble_strip
12500770029,18.9882798,72.9202386,,,rumble_strip
12500770030,18.9883054,72.9205147,,,rumble_strip
12500770031,18.9883409,72.9208977,,,rumble_strip
12500770032,18.9883932,72.9214606,,,rumble_strip
12500770033,18.9901269,72.9386058,,,rumble_strip
12500770034,18.9901796,72.9391722,,,rumble_strip
12500770035,18.9902147,72.9395490,,,rumble_strip
12500770036,18.9902412,72.9398341,,,rumble_strip
12500770037,18.9902670,72.9401114,,,rumble_strip
12500770038,18.9902037,72.9409856,,,rumble_strip
12500770039,18.9902289,72.9412635,,,rumble_strip
12500770040,18.9902540,72.9415396,,,rumble_strip
12500770041,18.9902882,72.9419166,,,rumble_strip
12500770042,18.9903397,72.9424844,,,rumble_strip
12500770043,18.9919511,72.9641772,,,rumble_strip
12500770044,18.9919286,72.9646518,,,rumble_strip
12500770045,18.9919069,72.9649235,,,rumble_strip
12500770046,18.9918761,72.9653097,,,rumble_strip
12500770047,18.9918311,72.9658732,,,rumble_strip
12500770048,18.9857151,72.9842894,,,rumble_strip
12500770049,18.9854629,72.9846727,,,rumble_strip
12500770050,18.9853132,72.9849000,,,rumble_strip
12500770051,18.9847667,72.9856809,,,rumble_strip
12506352387,18.9426467,72.8235675,traffic_signals,,
12625800533,19.1756650,72.8657122,traffic_signals,,
12669062309,19.0567567,72.8254496,,,bump
12669062310,19.0568066,72.8264536,,,bump
12669062311,19.0572115,72.8265971,,,hump
12695023190,19.0519484,72.8298387,,,hump
12695023191,19.0518982,72.8298624,,,hump
12695051722,19.0570492,72.8252333,,,hump
12695051723,19.0579955,72.8252021,,,hump
12709405236,19.0557419,72.8267333,,,hump
12715440608,19.0597282,72.8268302,,,hump
12715440609,19.0596685,72.8268354,,,hump
12715440610,19.0595698,72.8281323,,,hump
12715440611,19.0522875,72.8306026,,,hump
12715440612,19.0523223,72.8305810,,,hump
12716963159,19.0568772,72.8311378,,,hump
12716963160,19.0565762,72.8311543,,,hump
12716963184,19.0574652,72.8282764,,,hump
12760272362,19.0262428,72.8549772,crossing,traffic_signals,
12784254790,19.0581373,72.8493272,,,bump
12784254791,19.0586587,72.8493296,,,bump
12805923539,19.2743434,72.8615525,traffic_signals,,
12805979977,19.0846938,72.8332309,,,bump
12840024208,19.1109439,72.8628502,,,hump
12842089422,19.1056076,72.8298386,,,bump
12843082710,19.0858168,72.8287528,,,bump
12846756037,19.1770074,72.9668336,,,bump
12848913146,19.1058059,72.8259425,,,bump
12896373040,19.0525713,72.8311619,,,hump
12896373041,19.0526207,72.8311412,,,hump
