@id,@type,name,@lat,@lon,railway,station,highway,amenity,public_transport
11610980159,node,,28.4731109,77.0561446,,,bus_stop,,platform
11627309581,node,Samaspur T Point,28.4317945,77.0624515,,,bus_stop,,platform
11630824454,node,Sector 45/South City 1,28.4506049,77.0643698,,,bus_stop,,platform
11630877917,node,Fortis Memorial Research Institute / Millennium City Centre,28.4567614,77.0701711,,,bus_stop,,platform
11630886968,node,,28.4727662,77.0556531,,,bus_stop,,platform
11630890581,node,,28.4436069,77.0576767,,,bus_stop,,platform
11630899415,node,,28.4626775,77.0654396,,,bus_stop,,platform
11630904751,node,Sector 44,28.4542084,77.0678486,,,bus_stop,,platform
11630908389,node,Unitech Cyber Park (B),28.4445246,77.0585474,,,bus_stop,,platform
11630910271,node,Sector 29/Sector 30,28.4640732,77.0635700,,,bus_stop,,platform
11630914567,node,Millennium City Centre Gurugram Metro Station,28.4585399,77.0706839,,,bus_stop,,platform
11630917471,node,Sector 40,28.4472763,77.0611684,,,bus_stop,,platform
11633737067,node,Housing Board Colony Sector 53,28.4415271,77.0858203,,,bus_stop,,platform
11633737068,node,Wazirabad,28.4396234,77.0883169,,,bus_stop,,platform
11633737876,node,,28.4398099,77.0544707,,,bus_stop,,platform
11633737877,node,Sector 46,28.4415272,77.0556918,,,bus_stop,,platform
11633737878,node,Sector 39/45,28.4459984,77.0598756,,,bus_stop,,platform
11633737879,node,,28.4459553,77.0603101,,,bus_stop,,platform
11633737880,node,Sector 45/South City 1,28.4514599,77.0656700,,,bus_stop,,platform
11633737881,node,Sector 44,28.4544572,77.0685101,,,bus_stop,,platform
11633737882,node,Fortis Memorial Research Institute,28.4575820,77.0713066,,,bus_stop,,platform
11633737883,node,Millennium City Centre Gurugram Metro Station,28.4588595,77.0709890,,,bus_stop,,platform
11633746969,node,,28.4252952,77.0910123,,,bus_stop,,platform
11633746970,node,,28.4216475,77.0909730,,,bus_stop,,platform
11633746971,node,,28.4185291,77.0909419,,,bus_stop,,platform
11633746972,node,,28.4174184,77.0923732,,,bus_stop,,platform
11633746973,node,,28.4173663,77.0972375,,,bus_stop,,platform
11633746974,node,,28.4192940,77.1041184,,,bus_stop,,platform
11633746975,node,,28.4159328,77.0854508,,,bus_stop,,platform
11633746976,node,,28.4144695,77.0801979,,,bus_stop,,platform
11633746983,node,Mayfield Garden,28.4259755,77.0566337,,,bus_stop,,platform
11633746984,node,,28.4216951,77.0525307,,,bus_stop,,platform
